timestamp,operating_mode,event_ground_truth,flow_in,flow_out,P_st1,P_st2,P_st3,P_st4,P_st5,P_st6,P_st1_dp_dt,P_st2_dp_dt,P_st3_dp_dt,P_st4_dp_dt,P_st5_dp_dt,P_st6_dp_dt,P_st1_var,P_st2_var,P_st3_var,P_st4_var,P_st5_var,P_st6_var,diff_st1_st2,diff_st2_st3,diff_st3_st4,diff_st4_st5,diff_st5_st6,grad_st1_st2,grad_st2_st3,grad_st3_st4,grad_st4_st5,grad_st5_st6,grad_total,raw_flow_imbalance,mean_dp_dt,linepack_rate,corrected_flow_imbalance
1.0,Flowing,NORMAL,498.65,499.88,49.962,41.985,33.911,25.904,18.065,10.108,-0.44000000000000483,0.024999999999977263,0.4800000000000182,-0.13500000000000512,0.009999999999994458,0.22499999999999964,0.003578199999999924,0.0103593636363636,0.0064854181818182685,0.003966454545454552,0.0027430909090909597,0.005263363636363736,7.977000000000004,8.073999999999998,8.007000000000001,7.838999999999999,7.957000000000001,0.3988500000000002,0.4036999999999999,0.4003500000000001,0.3919499999999999,0.39785000000000004,0.39854,-1.2300000000000182,0.0274999999999966,0.412499999999949,-1.6424999999999672
1.1,Flowing,NORMAL,499.36,500.74,49.994,42.08,34.029,25.948,18.029,10.123,0.17499999999998295,0.7000000000000028,-0.6050000000000111,0.8099999999999952,-0.28999999999999915,-0.6599999999999984,0.0032716590909090248,0.01041099242424235,0.006307356060606154,0.0037302651515151333,0.0025895378787879307,0.00592208333333343,7.9140000000000015,8.050999999999995,8.081000000000003,7.9190000000000005,7.906000000000001,0.39570000000000005,0.40254999999999974,0.40405000000000013,0.39595,0.39530000000000004,0.39871,-1.3799999999999955,0.02166666666666206,0.3249999999999309,-1.7049999999999264
1.2,Flowing,NORMAL,500.12,501.34,49.997,42.125,33.79,26.066,18.007,9.976,0.06499999999999062,-1.194999999999986,-0.23500000000002075,0.4049999999999976,0.4449999999999932,-0.8199999999999985,0.0030079102564102,0.011162576923076822,0.008126307692307919,0.00394402564102566,0.002380089743589795,0.005551141025641104,7.872,8.335,7.724,8.058999999999997,8.031,0.3936,0.41675000000000006,0.3862,0.40294999999999986,0.40155,0.40021,-1.2199999999999704,-0.222500000000004,-3.33750000000006,2.1175000000000894
1.3,Flowing,NORMAL,500.06,498.33,50.007,41.841,33.982,26.029,18.118,9.959,-0.30999999999998806,-0.8249999999999957,1.4150000000000063,-0.19999999999999574,-0.2450000000000152,0.3249999999999975,0.002776532967032915,0.01191270879120871,0.007569170329670524,0.003750571428571472,0.00321505494505498,0.005331230769230843,8.165999999999997,7.859000000000002,7.952999999999999,7.911000000000001,8.158999999999999,0.40829999999999983,0.3929500000000001,0.39764999999999995,0.39555000000000007,0.4079499999999999,0.40048,1.7300000000000182,0.02666666666666817,0.40000000000002256,1.3299999999999956
1.4,Flowing,NORMAL,501.49,501.93,49.935,41.96,34.073,26.026,17.958,10.041,0.005000000000023874,1.1799999999999855,-0.18999999999998352,-0.2749999999999986,-0.7449999999999868,-0.38000000000000256,0.0029231238095237502,0.011089428571428495,0.007982809523809685,0.0035571714285714926,0.003146409523809566,0.005018695238095308,7.975000000000001,7.8870000000000005,8.047,8.068000000000001,7.916999999999998,0.39875000000000005,0.39435000000000003,0.40235000000000004,0.4034000000000001,0.3958499999999999,0.3989400000000001,-0.4399999999999977,-0.06749999999999368,-1.0124999999999051,0.5724999999999074
1.5,Flowing,NORMAL,501.55,500.35,50.008,42.077,33.944,25.974,17.969,9.883,0.4449999999999932,0.3049999999999997,-0.365000000000002,-0.22499999999999076,-0.35499999999998977,-0.37500000000000533,0.0027303999999999475,0.010950383333333265,0.007469400000000149,0.0033470666666667102,0.0030126291666666997,0.005710250000000087,7.9310000000000045,8.132999999999996,7.970000000000002,8.004999999999999,8.086000000000002,0.39655000000000024,0.4066499999999998,0.39850000000000013,0.40024999999999994,0.4043000000000001,0.40125,1.1999999999999886,-0.09499999999999915,-1.4249999999999874,2.624999999999976
1.6,Flowing,NORMAL,500.01,498.65,50.024,42.021,34.0,25.981,17.887,9.966,-0.17500000000001847,-0.7049999999999912,0.2149999999999963,0.28999999999999915,0.909999999999993,0.6550000000000011,0.002586941176470543,0.010341691176470538,0.007095507352941305,0.0031470661764706176,0.003598058823529418,0.005434433823529499,8.003,8.021,8.018999999999998,8.094000000000001,7.921000000000001,0.40015,0.40105,0.4009499999999999,0.40470000000000006,0.39605000000000007,0.40058,1.3600000000000136,0.19833333333333,2.97499999999995,-1.6149999999999363
1.7,Flowing,NORMAL,499.73,499.52,49.973,41.936,33.987,26.032,18.151,10.014,-0.015000000000000568,-0.13500000000000512,-0.7700000000000173,0.0849999999999973,0.5899999999999928,1.1549999999999994,0.0024873496732025803,0.00987919281045746,0.006711232026143904,0.003047467320261491,0.0047394281045752005,0.005124235294117728,8.036999999999999,7.948999999999998,7.955000000000002,7.881,8.137,0.40184999999999993,0.3974499999999999,0.3977500000000001,0.39405,0.40685000000000004,0.39959000000000006,0.21000000000003638,0.15166666666666107,2.274999999999916,-2.0649999999998796
1.8,Flowing,NORMAL,500.62,497.75,50.021,41.994,33.846,25.998,18.005,10.197,0.060000000000002274,0.44000000000000483,0.04999999999999005,-0.625,-0.2999999999999936,0.23000000000000576,0.0023680526315789166,0.00933521052631574,0.007070538011696139,0.002878654970760286,0.004476228070175474,0.006847719298245666,8.027000000000001,8.148000000000003,7.847999999999995,7.993000000000002,7.808,0.40135000000000004,0.40740000000000015,0.39239999999999975,0.3996500000000001,0.39039999999999997,0.39824,2.8700000000000045,-0.024166666666665115,-0.36249999999997673,3.2324999999999813
1.9,Flowing,NORMAL,501.28,498.05,49.985,42.024,33.997,25.907,18.091,10.06,0.21000000000000796,-0.33500000000000085,1.3300000000000267,-0.5499999999999972,0.21000000000000796,-0.10999999999999233,0.0022597131578947077,0.008920344736842077,0.006775484210526513,0.0031152736842105185,0.00462183947368428,0.0066027657894737355,7.9609999999999985,8.027000000000001,8.09,7.815999999999999,8.031,0.3980499999999999,0.40135000000000004,0.40449999999999997,0.3907999999999999,0.40155,0.39925,3.2299999999999613,0.12583333333334204,1.8875000000001305,1.3424999999998308
2.0,Flowing,NORMAL,500.66,502.07,50.063,41.927,34.112,25.888,18.047,10.175,-0.3200000000000003,-0.3450000000000131,0.05500000000001393,0.2650000000000041,-1.0749999999999993,-0.2749999999999986,0.002323047619047614,0.00864489999999995,0.007541247619047764,0.0034617619047618182,0.004462990476190553,0.007501600000000055,8.136000000000003,7.814999999999998,8.224,7.841000000000001,7.872,0.40680000000000016,0.3907499999999999,0.4112,0.39205000000000007,0.3936,0.39888000000000007,-1.4099999999999682,-0.28249999999999886,-4.237499999999983,2.827500000000015
2.1,Flowing,NORMAL,499.48,499.16,49.921,41.955,34.008,25.96,17.876,10.005,-0.7400000000000162,0.5549999999999855,-0.9299999999999997,1.1799999999999855,-0.5499999999999972,-1.0050000000000026,0.0025335173160172943,0.008271465367965306,0.0072587272727274044,0.0033271948051947072,0.0050654891774892085,0.007157517316017368,7.966000000000001,7.946999999999996,8.048000000000002,8.084,7.871,0.39830000000000004,0.39734999999999976,0.4024000000000001,0.4042,0.39355,0.39915999999999996,0.3199999999999932,-0.24833333333334076,-3.7250000000001116,4.045000000000105
2.2,Flowing,NORMAL,499.27,500.64,49.915,42.038,33.926,26.124,17.937,9.974,0.7199999999999918,-0.26499999999998636,0.04999999999999005,0.7249999999999979,-0.02500000000001279,0.049999999999998934,0.002741624505928823,0.008028537549407074,0.0070084980237155505,0.004020403162055289,0.005029355731225308,0.006929150197628511,7.8770000000000024,8.111999999999995,7.802000000000003,8.186999999999998,7.963000000000001,0.39385000000000014,0.40559999999999974,0.39010000000000017,0.4093499999999999,0.39815000000000006,0.39941000000000004,-1.3700000000000045,0.20916666666666325,3.1374999999999487,-4.507499999999953
2.3,Flowing,NORMAL,498.67,499.87,50.065,41.902,34.018,26.105,17.871,10.015,0.5300000000000082,0.12500000000002842,-0.1249999999999929,-1.1500000000000021,0.5250000000000021,0.24999999999999467,0.002812389492753599,0.007967114130434695,0.006812340579710258,0.004389998188405804,0.00551391304347828,0.006628608695652224,8.162999999999997,7.884,7.913,8.234000000000002,7.855999999999998,0.40814999999999985,0.3942,0.39565,0.41170000000000007,0.3927999999999999,0.40049999999999997,-1.1999999999999886,0.02583333333333974,0.3875000000000961,-1.5875000000000847
2.4,Flowing,NORMAL,500.23,500.02,50.021,42.063,33.901,25.894,18.042,10.024,-0.224999999999973,0.6299999999999883,-0.36000000000001364,-0.4300000000000104,0.7600000000000051,-0.36000000000000476,0.002712359999999988,0.007900026666666629,0.0067139066666667725,0.0046188333333333125,0.005370656666666689,0.006353416666666713,7.957999999999998,8.161999999999999,8.007000000000005,7.851999999999997,8.018000000000002,0.3978999999999999,0.40809999999999996,0.40035000000000026,0.39259999999999984,0.40090000000000015,0.39997,0.21000000000003638,0.0024999999999986144,0.03749999999997922,0.17250000000005716
2.5,Flowing,NORMAL,500.75,500.44,50.02,42.028,33.946,26.019,18.023,9.943,0.6400000000000006,-0.12500000000002842,0.019999999999988916,0.7950000000000124,-0.600000000000005,0.1950000000000074,0.0026175753846153895,0.0076555384615384315,0.006461293846153952,0.004463378461538449,0.0051811153846154055,0.006322604615384672,7.992000000000004,8.082,7.927,7.995999999999999,8.08,0.39960000000000023,0.4041,0.39635,0.39979999999999993,0.404,0.40077000000000007,0.3100000000000023,0.15416666666666265,2.3124999999999396,-2.0024999999999373
2.6,Flowing,NORMAL,500.88,497.5,50.149,42.038,33.905,26.053,17.922,10.063,0.365000000000002,-0.47000000000000597,0.6550000000000011,0.0700000000000145,0.2149999999999963,1.0449999999999982,0.003318908831908935,0.007459179487179461,0.0063486923076924015,0.004427447293447306,0.005197720797720815,0.006160307692307742,8.111000000000004,8.132999999999996,7.852,8.131,7.859,0.4055500000000002,0.4066499999999998,0.3926,0.40655,0.39295,0.40086,3.3799999999999955,0.31333333333333435,4.700000000000015,-1.3200000000000198
2.7,Flowing,NORMAL,501.38,501.58,50.093,41.934,34.077,26.033,18.066,10.152,-0.8450000000000202,-0.4899999999999949,0.12000000000000455,-0.5900000000000105,0.3599999999999959,-0.18000000000000682,0.003458312169312327,0.007288777777777738,0.006574988095238189,0.004315846560846586,0.005182628306878311,0.006573433862433874,8.159000000000006,7.856999999999999,8.043999999999997,7.967000000000002,7.914,0.4079500000000003,0.39285,0.40219999999999984,0.3983500000000001,0.3957,0.39941000000000004,-0.19999999999998863,-0.27083333333333864,-4.06250000000008,3.8625000000000913
2.8,Flowing,NORMAL,501.78,499.88,49.98,41.94,33.929,25.935,17.994,10.027,-0.3550000000000253,0.660000000000025,-0.38000000000000256,0.41499999999999204,-0.4349999999999987,0.3300000000000036,0.0033665788177341402,0.007103024630541821,0.006390995073891703,0.004290320197044356,0.004998096059113305,0.006339280788177351,8.04,8.010999999999996,7.994000000000003,7.940999999999999,7.9670000000000005,0.40199999999999997,0.4005499999999998,0.39970000000000017,0.39704999999999996,0.39835000000000004,0.39952999999999994,1.8999999999999773,0.039166666666665684,0.5874999999999853,1.312499999999992
2.9,Flowing,NORMAL,498.35,499.39,50.022,42.066,34.001,26.116,17.979,10.218,0.3500000000000014,-0.045000000000001705,-0.07500000000000284,0.5200000000000138,-0.060000000000002274,0.15000000000000568,0.003255857471264515,0.007077351724137926,0.006211288505747201,0.0046387919540230175,0.0048376505747126505,0.007389081609195382,7.955999999999996,8.065000000000005,7.884999999999998,8.137,7.760999999999999,0.3977999999999998,0.4032500000000002,0.3942499999999999,0.40685000000000004,0.38804999999999995,0.39804,-1.0399999999999636,0.14000000000000234,2.100000000000035,-3.139999999999999
3.0,Flowing,NORMAL,500.49,500.56,50.05,41.931,33.914,26.039,17.982,10.057,0.07999999999999119,-0.36000000000001364,-0.34499999999997755,-1.1849999999999916,-0.07500000000000284,-0.7449999999999957,0.0031996322580646634,0.00694478064516127,0.006095658064516197,0.0045383032258064894,0.004683913978494633,0.007167292473118257,8.119,8.016999999999996,7.875,8.057000000000002,7.924999999999999,0.40595,0.4008499999999998,0.39375,0.4028500000000001,0.39624999999999994,0.39992999999999995,-0.06999999999999318,-0.4383333333333317,-6.574999999999975,6.504999999999982
3.1,Flowing,NORMAL,500.53,499.13,50.038,41.994,33.932,25.879,17.964,10.069,-0.16499999999997073,-0.15499999999999403,0.5000000000000071,-0.04000000000001336,-0.2650000000000041,-0.22499999999999964,0.0031191451612904678,0.006722869959677403,0.005934128024193613,0.004844571572580651,0.004566387096774209,0.006982837701612877,8.043999999999997,8.061999999999998,8.053,7.915000000000003,7.894999999999998,0.40219999999999984,0.4030999999999999,0.40265000000000006,0.39575000000000016,0.3947499999999999,0.39968999999999993,1.3999999999999773,-0.05833333333332913,-0.8749999999999369,2.274999999999914
3.2,Flowing,NORMAL,499.91,500.25,50.017,41.9,34.014,26.031,17.929,10.012,-0.16499999999997073,-0.42500000000000426,0.48500000000000654,0.8300000000000018,0.6150000000000055,0.07499999999999396,0.0030224678030304456,0.006737064393939374,0.005823030303030365,0.004731166666666677,0.004558704545454571,0.006776183712121189,8.117000000000004,7.885999999999996,7.983000000000004,8.102,7.916999999999998,0.4058500000000002,0.39429999999999976,0.3991500000000002,0.4051,0.3958499999999999,0.40005,-0.339999999999975,0.2358333333333388,3.5375000000000822,-3.8775000000000572
3.3,Flowing,NORMAL,499.01,499.8,50.005,41.909,34.029,26.045,18.087,10.084,-0.6350000000000122,0.1249999999999929,0.1349999999999696,0.050000000000007816,0.5600000000000094,1.4799999999999969,0.0029323315508022756,0.006695821746880552,0.0057634224598931095,0.004656507130124806,0.004676438502673818,0.006653651515151483,8.096000000000004,7.8799999999999955,7.984000000000002,7.958000000000002,8.003,0.40480000000000016,0.3939999999999998,0.3992000000000001,0.3979000000000001,0.40015,0.39921000000000006,-0.7900000000000205,0.2858333333333274,4.287499999999911,-5.077499999999931
3.4,Flowing,NORMAL,501.73,500.85,49.89,41.925,34.041,26.041,18.041,10.308,0.20499999999998408,0.9100000000000108,0.23499999999998522,0.034999999999989484,-0.5599999999999916,-0.11499999999999844,0.003270114285714411,0.00658924033613444,0.005746904201680707,0.004572163025210125,0.004595549579831956,0.008626534453781438,7.965000000000003,7.884,7.9999999999999964,8.0,7.7330000000000005,0.39825000000000016,0.3942,0.3999999999999998,0.4,0.38665000000000005,0.39582,0.8799999999999955,0.11833333333332992,1.7749999999999488,-0.8949999999999534
3.5,Flowing,NORMAL,499.29,499.74,50.046,42.091,34.076,26.052,17.975,10.061,0.2400000000000091,0.28000000000002245,-0.3999999999999915,-0.1699999999999946,0.7199999999999918,-2.284999999999995,0.00321607301587314,0.006745520634920634,0.005895323015873031,0.004518634920634973,0.004478615873015892,0.008391882539682465,7.954999999999998,8.015,8.024000000000001,8.076999999999998,7.9140000000000015,0.39774999999999994,0.40075000000000005,0.40120000000000006,0.40384999999999993,0.39570000000000005,0.39985,-0.44999999999998863,-0.2691666666666596,-4.037499999999894,3.5874999999999053
3.6,Flowing,NORMAL,497.37,498.76,49.938,41.981,33.961,26.007,18.185,9.851,0.045000000000001705,-1.0999999999999943,-0.5699999999999861,0.1750000000000007,0.14999999999998792,-0.7350000000000012,0.0032644774774775722,0.006558225225225224,0.005735366366366384,0.004394163663663716,0.0053083243243243405,0.009133879879879826,7.957000000000001,8.020000000000003,7.953999999999997,7.822000000000003,8.333999999999998,0.39785000000000004,0.40100000000000013,0.39769999999999983,0.3911000000000001,0.4166999999999999,0.40087000000000006,-1.3899999999999864,-0.33916666666666523,-5.087499999999978,3.697499999999992
3.7,Flowing,NORMAL,500.02,500.43,50.055,41.871,33.962,26.087,18.005,9.914,0.024999999999977263,0.365000000000002,-0.09499999999999176,0.04999999999999005,-0.9049999999999869,0.48499999999999766,0.0032357247510669653,0.006709172119487878,0.0055832802275960335,0.004470278805120973,0.005165064011379817,0.009277488620199115,8.183999999999997,7.908999999999999,7.8750000000000036,8.082,8.091,0.4091999999999999,0.39544999999999997,0.39375000000000016,0.4041,0.40454999999999997,0.40141,-0.410000000000025,-0.012500000000001954,-0.1875000000000293,-0.2224999999999957
3.8,Flowing,NORMAL,499.71,499.68,49.943,42.054,33.942,26.017,18.004,9.948,0.5849999999999866,0.8999999999999986,-0.6200000000000117,-0.3599999999999959,-0.28999999999999915,0.7699999999999996,0.0032612887989204664,0.006674025641025624,0.005459835357624845,0.004357515519568213,0.005029218623481798,0.009216883940620762,7.888999999999996,8.112000000000002,7.925000000000001,8.012999999999998,8.056000000000001,0.3944499999999998,0.40560000000000007,0.39625000000000005,0.4006499999999999,0.40280000000000005,0.39994999999999997,0.029999999999972715,0.16416666666666302,2.4624999999999453,-2.4324999999999726
3.9,Flowing,NORMAL,502.23,497.81,50.172,42.051,33.838,26.015,17.947,10.068,-0.030000000000001137,-0.31500000000001194,0.4899999999999949,0.259999999999998,-0.5000000000000071,0.12500000000000178,0.0038580794871796017,0.006623163461538449,0.005765310256410235,0.004249053846153909,0.004976737820512826,0.009015830128205104,8.120999999999995,8.213000000000001,7.823,8.068000000000001,7.879,0.40604999999999974,0.41065000000000007,0.39115,0.4034000000000001,0.39394999999999997,0.40104,4.420000000000016,0.004999999999995748,0.07499999999993623,4.34500000000008
4.0,Flowing,NORMAL,500.59,500.24,49.937,41.991,34.04,26.069,17.904,9.973,-1.0499999999999687,-0.5150000000000077,1.5149999999999864,0.0849999999999973,-0.23999999999999133,0.025000000000003908,0.003895730487804976,0.006459002439024378,0.005747090243902429,0.004246352439024458,0.005081452439024376,0.00887354756097559,7.945999999999998,7.9510000000000005,7.971,8.165,7.930999999999999,0.3972999999999999,0.39755,0.39855,0.40824999999999995,0.39654999999999996,0.39964,0.3499999999999659,-0.029999999999996696,-0.44999999999995044,0.7999999999999163
4.1,Flowing,NORMAL,499.63,499.36,49.962,41.948,34.141,26.032,17.899,10.073,1.1650000000000205,0.45999999999999375,-0.8099999999999952,-0.5400000000000027,0.9849999999999959,-0.15000000000000568,0.0038540749128920626,0.006331574912891974,0.0063039262485482025,0.00415958013937289,0.005193523809523777,0.008701243321718908,8.014000000000003,7.807000000000002,8.108999999999998,8.133,7.8260000000000005,0.40070000000000017,0.3903500000000001,0.4054499999999999,0.40664999999999996,0.39130000000000004,0.39889,0.2699999999999818,0.18500000000000108,2.7750000000000163,-2.5050000000000345
4.2,Flowing,NORMAL,499.76,500.41,50.17,42.083,33.878,25.961,18.101,9.943,0.36999999999999034,0.5699999999999861,-1.0749999999999815,-0.18499999999999517,-0.7900000000000063,-0.7750000000000057,0.00437102325581407,0.0064147120708748385,0.00636805204872645,0.004107785160575926,0.005325334440753017,0.008674066445182708,8.087000000000003,8.204999999999998,7.917000000000002,7.859999999999999,8.158,0.40435000000000015,0.4102499999999999,0.3958500000000001,0.39299999999999996,0.4079,0.40227,-0.6500000000000341,-0.3141666666666687,-4.7125000000000306,4.0624999999999964
4.3,Flowing,NORMAL,499.75,498.97,50.036,42.062,33.926,25.995,17.741,9.918,-0.9500000000000242,-0.9149999999999991,1.2650000000000006,-0.37499999999999645,-0.6799999999999962,0.33500000000000085,0.0042824878435519164,0.006400119978858326,0.006267515327695527,0.00401453858350958,0.006709947145877341,0.00875201479915433,7.974000000000004,8.135999999999996,7.931000000000001,8.254000000000001,7.823,0.39870000000000017,0.4067999999999998,0.39655000000000007,0.41270000000000007,0.39115,0.40118000000000004,0.7799999999999727,-0.22000000000000242,-3.3000000000000362,4.080000000000009
4.4,Flowing,NORMAL,502.66,498.55,49.98,41.9,34.131,25.886,17.965,10.01,0.3950000000000031,-0.884999999999998,0.835000000000008,0.030000000000001137,0.8999999999999986,0.5950000000000077,0.004208663636363751,0.006422072727272693,0.0066960636363636635,0.004236907070707146,0.006574588888888852,0.008559088888888887,8.079999999999998,7.768999999999998,8.245000000000001,7.920999999999999,7.955,0.4039999999999999,0.3884499999999999,0.41225000000000006,0.39604999999999996,0.39775,0.3997,4.110000000000014,0.3116666666666701,4.675000000000051,-0.5650000000000377
4.5,Flowing,NORMAL,500.81,501.42,50.115,41.885,34.093,26.001,17.921,10.037,0.18000000000000682,0.259999999999998,-0.625,0.4150000000000098,0.22000000000000242,0.2150000000000052,0.0043466647342996585,0.0064961719806762835,0.006853731884058066,0.004142782608695725,0.006538554589371947,0.008371496135265697,8.230000000000004,7.7919999999999945,8.092000000000002,8.080000000000002,7.883999999999999,0.4115000000000002,0.3895999999999997,0.4046000000000001,0.4040000000000001,0.39419999999999994,0.40078,-0.6100000000000136,0.11083333333333704,1.6625000000000556,-2.2725000000000692
4.6,Flowing,NORMAL,498.31,501.01,50.016,41.952,34.006,25.969,18.009,10.053,0.060000000000002274,0.08000000000002672,0.38999999999997925,-0.7850000000000001,0.33500000000000085,0.049999999999998934,0.004252253469010315,0.006374998149861191,0.006722819611470966,0.0040760758556892505,0.0064036086956521425,0.00820469472710453,8.064,7.945999999999998,8.036999999999999,7.960000000000001,7.9559999999999995,0.4032,0.3972999999999999,0.40184999999999993,0.398,0.3978,0.39962999999999993,-2.6999999999999886,0.021666666666667982,0.3250000000000197,-3.0250000000000083
4.7,Flowing,NORMAL,499.71,499.99,50.127,41.901,34.171,25.844,17.988,10.047,0.030000000000001137,-0.009999999999976694,-0.1150000000000162,-0.04000000000001336,-0.2800000000000047,0.07499999999999396,0.00442740026595759,0.006376191046099207,0.007360085106383157,0.004505659131205758,0.006267549202127629,0.008038584663120563,8.225999999999999,7.730000000000004,8.326999999999998,7.856000000000002,7.940999999999999,0.41129999999999994,0.3865000000000002,0.4163499999999999,0.3928000000000001,0.39704999999999996,0.4008,-0.28000000000002956,-0.05666666666666931,-0.8500000000000396,0.57000000000001
